index,name,location,location1,location2,date,content,result,site
134799,Carolyn Crossley,Oldham,England,,2021-01-26,"@TheGreatMargin @MumWrite @hellowriteclub @ArtsWellCIC @write4wellbeing @PaperNationsUK @GetCreativeUK @LivTorc @NetwrkWellbeing @TheWritPlatform @64M_Artists @PoetrySociety A very creative, talented and compassionate, @amandawhite10 gets my undying gratitude for saving my sanity during this Covid-19 pandemic. She set up the very supportive and caring https://t.co/9Dzz0cZ2Pu with only one rule! Thank you Amanda ??",3,Oldham
134930,Lyndon Roberts,Nottingham,England,,2021-01-26,Things like this can happen when you have no opposition https://t.co/tf3OkAEPJO,3,Nottingham
134695,Beverly Macca,Manchester,England,,2021-01-26,What¡¯s the point in supermarkets saying ¡°unless you have a medical exemption¡± when you have 18 yr olds claiming to have COPD &amp; people taking the p*ss in general. Surely the word is ¡°Proof¡± of a medical exemption??! @AldiUK @Asda @Morrisons @Tesco #COVID19 #lockdown2021,0,Manchester
134761,"Maria Katsarou-Makin, PsyD, HCPC Reg., PCC",Manchester,England,,2021-01-26,Old but relevant #mood #MoodOfTheNation #tuesdayvibe #tuesdaymotivations #TuesdayFeeling #quotes #Opinion #quoteoftheday #inspirational #Motivation ??#COVID19 #lockdown #madness https://t.co/rOK2r02sgR,2,Manchester
134770,Eve Holt,Manchester,England,,2021-01-26,Thanks to Christine for sharing her wonderful story highlighting the power of moving to help us get through difficult times. @GmMoving #Unitingthemovement https://t.co/eBceaDwiDI,3,Manchester
134867,Shay I I I,Manchester,England,,2021-01-26,"Its unacceptable and heartbreaking. There needs to be an investigation into the government and their utter incompetence. We also need a real opposition, not the diet tory version of labour we see now. https://t.co/ra6oGolMLT",0,Manchester
134870,Lynds ??,Manchester,England,,2021-01-26,"If Boris Johnson really does take responsibility for everything his government has done on Coronavirus as he says, he would resign. Highest death rate in the world  #BorisFailedBritain",0,Manchester
134871,Joe,Manchester,England,,2021-01-26,"So you should take @BorisJohnson, you messed up. MASSIVELY. Close the boarders now. Take accountability and be responsible in your actions. You¡¯re a joke. #coronavirus #Covid_19",1,Manchester
134928,Reece,Manchester,England,,2021-01-26,FUCK Boris and FUCK the Tories https://t.co/6Iym4AtWcm https://t.co/itQWPoW52G,0,Manchester
134945,Kelly Anne,Manchester,England,,2021-01-26,Heartbreaking ?? https://t.co/SSNwQkoQlG,3,Manchester
134715,Capit? Nat,Liverpool,England,,2021-01-26,"¡®A complete massacre, a horror film¡¯: inside Brazil's Covid disaster https://t.co/VQhTqmPzHH",1,Liverpool
134776,Prof Matt Ashton FFPH,Liverpool,England,,2021-01-26,"??My latest blog, where do we go from here? #Covid19 @lpoolcouncil @liverpoolccg @Mersey_Care @LivHospitals @MerPolChiefCon @MerseyFire @LivUni @LJMU @Liverpoolcvs @CMPHN @ADPHUK @FPH @R_S_P_H https://t.co/7gaLWXM3tX",1,Liverpool
134903,The Clawless Lobster ??,Liverpool,England,,2021-01-26,Tremendous. We¡¯re all Floellas Playschool Babies aren¡¯t we? https://t.co/YQdCJXpNJF,2,Liverpool
134963,Char ????,Liverpool,England,,2021-01-26,"100,000 plus #Coronavirus deaths in the UK ???? an absolutely devastating tragedy!! ?? This was all unavoidable if only we had stronger leadership!! My thoughts and prayers to all those families and friends, who mourn the loss of a loved one!!",1,Liverpool
135035,Andy Milburn,Liverpool,England,,2021-01-26,Hope this is true... bad enough having had #COVID19 once without risking getting it again ? https://t.co/s1mqoIxuU2,1,Liverpool
134711,Marian Gladstone,Leicester,England,,2021-01-26,#COVID19 Social distancing? https://t.co/GhPFZgMDi3,1,Leicester
134696,Peter Pan,Leeds,England,,2021-01-26,#ODX some more news until the main news arrives ?? https://t.co/INypclE9d4,2,Leeds
134931,Sophie Robinson,Leeds,England,,2021-01-26,Why you lying @BorisJohnson resign please https://t.co/3PO9adEH7o,0,Leeds
135098,Tommy White,Hartlepool,England,,2021-01-26,"¡°I take full responsibility for everything the government has done¡±. Therefore, Hopefully if there¡¯s a public inquiry into the handling of the pandemic in 5 years time, justice will win and you¡¯ll be put behind bars for a long time ?? https://t.co/ppaKrLXneg",0,Hartlepool
135012,MrsB,Hampshire,England,,2021-01-26,"Eat out to help out, allowing people to mix at Christmas, allowing click and collect at shopping centers, allowing sporting events to reopen, allowing our borders to stay open, not taking a circuit breaker back in Sept/Oct when it was recommended.He did not do enough. https://t.co/VBb3VDSto9",2,Hampshire
134922,Gary,Devon,England,,2021-01-26,"We are where we are with covid19 because #Boris is proving the old adage that, Poor Leadership and Poor Communications invariably leads to a poor outcome. I do not accept that they did everything that they could and deep down they know they did not. #DowningStreetBriefing",0,Devon
134885,Bezza Jr ??,Derby,England,,2021-01-26,Brushed his hair with a fucking balloon again https://t.co/woj07f6myI,3,Derby
134951,Andy Basford,Derby,England,,2021-01-26,"We lost one of our best friends to COVID-19 last night¡­ a man due to retire in March¡­To hear this: ¡°I take full responsibility for everything the government has done¡± from our Prime Minister, when nothing could be further from the truth, boils my blood!",0,Derby
134916,Simon kinson,Coventry,England,,2021-01-26,Grim milestone https://t.co/jJzUcG5NLh,3,Coventry
135025,Simon ??,Bradford,England,,2021-01-26,But you've already said that the vaccine won't stop you catching it either. Whats the sodding point then? https://t.co/33mzZWELiK,0,Bradford
135042,Stephen T Grimshaw,Blackpool,England,,2021-01-26,He's also a compulsive liar https://t.co/4IBxvfrck7,2,Blackpool
134687,Prof Asif Ahmed ??,Birmingham,England,,2021-01-26,@igkolev @CadeColson @POTUS Here you go.https://t.co/YaoKD9wJqI,2,Birmingham
134697,Leslie Harrington,Birmingham,England,,2021-01-26,"Remember Liebour calling us names, racist, xenaphobic, nazis etc. &amp; then asking for our votes.The EU want us to rejoin, I love the way they are promoting it.European Union threatens to block export of lifesaving Covid-19 vaccines to UK https://t.co/FO4oFdqpNZ",1,Birmingham
134722,Leslie Harrington,Birmingham,England,,2021-01-26,"The EU are questioning the only not for profit vaccine, I wonder why'F***ing bonkers!' UK attacks Germany over Oxford vaccine 'lies' - EU row erupts https://t.co/qiGe8qhrvH",2,Birmingham
134844,Rachele,Birmingham,England,,2021-01-26,That's a scary statistic. Genuine question - does it relate to it being winter at all? https://t.co/iyYd8v1xWg,2,Birmingham
134949,Charu Malhotra She/Her,Birmingham,England,,2021-01-26,"don¡¯t want your empty  meaningless condolences, our hearts are broken. Your government failed at every step, with corruption, callousness and mediocrity at its core #brokenheart #covidshambles #ToryCovidCatastrophe #ToryCorruption #BorisHasFailedTheNation https://t.co/X5UKxPjo7H",1,Birmingham
135022,Michael Hough,Wolverhampton,,,2021-01-26,"We¡¯ve all got to do our bit to get out of these times together. Do you bit, take the #vaccine #COVID19 https://t.co/H8zcNl7p3R",1,Wolverhampton
134915,Myles Winstone,Warrington,,,2021-01-26,Very worrying if the government did ¡®everything we could¡¯ and this is the best they managed. https://t.co/aeSn1yuATy,4,Warrington
134741,NigeH64 ??,Stoke-on-Trent,,,2021-01-26,Can't say I'm a fan of Joe Marler's usual antics but his withdrawal from the #6Nations sends an important message.Stating that he's unwilling to hugely expand his #coronavirus bubble and expose his family is a strong message.International caps are important - so is life.,4,Stoke-on-Trent
134723,Sophie Calvert,Staffordshire,,,2021-01-26,Members of the public will be invited to have their coronavirus injections at the Tunstall centre. Letters for the over 70s will go out this week with appointments for next week. https://t.co/BCiTPdtXhW,0,Staffordshire
134889,Philip Crook,Southampton,,,2021-01-26,"""UK passes ¡®grim milestone¡¯ of 100,000 COVID-19 related deaths""  https://t.co/emwepzZXJe",1,Southampton
134899,??Toby Neal says Join a Union,Nottingham,,,2021-01-26,"¡®My world just crumbled¡¯: Tributes to the UK¡¯s 100,000 coronavirus victims https://t.co/pskndIMVRO",3,Nottingham
134757,Lard Hefty,Norfolk,,,2021-01-26,Please share widely. https://t.co/CWpqsf30Dc,3,Norfolk
134985,Lewis Cousins,Middlesbrough,,,2021-01-26,"@smoggyontour86 Tbf strong studies have been done on Vitamin C,D and Zinc and D is meant to be a huge benefit in fighting coronavirus. I know people shielding as well who were given medical advice to take D due to strong evidence.",0,Middlesbrough
134684,Adam Edwards,Liverpool,,,2021-01-26,Why we giving this fella oxygen!! @piersmorgan he¡¯s a debate for you! https://t.co/BiJnYnUTes,4,Liverpool
135077,Raven ????,Leicestershire,,,2021-01-26,For this reason and many more he has to go. #ResignJohnson https://t.co/XFWBRXt5Nk,1,Leicestershire
134713,Henrik Jespersen,Leicester,,,2021-01-26,Everyone should watch this ?? https://t.co/Q9baIPOnSN,1,Leicester
134866,Radhika,Leicester,,,2021-01-26,"""UK passes ¡®grim milestone¡¯ of 100,000 COVID-19 related deaths""  https://t.co/vRk4zYXvj4",1,Leicester
134981,James,Essex,,,2021-01-26,Pleased to have led the comms on this really important campaign working with my pharmacy leads @cathamil1 @PaulaHiett. Simple tips on how to treat coronavirus symptoms at home and know when to seek further medical advice. Please read the thread  below and share???? #CovidSelfCare https://t.co/P4wUCLYHMk,3,Essex
134831,Tara Darling.,Devon,,,2021-01-26,@hangingonin Because it will reduce your viral load.I.E..you will have less virus to spread..Heavy viral load more severe to fatal case of Covid19,1,Devon
134894,She Gets Around,Derbyshire,,,2021-01-26,"The coronavirus numbers are heartbreaking. Each one a person, a lifetime of stories, a family left behind, friends lost. My heart breaks for our country, for the world, for every one of us affected. Stay safe all. ??",0,Derbyshire
134925,Hector Chicken,Derby,,,2021-01-26,"You've done too little, too late, but you've made damn sure your pals got to make a profit out of it. You should be in the jail https://t.co/gpFGNnRASc",0,Derby
134907,Dean Rhodes ????,Blackpool,,,2021-01-26,Heartbreaking ?? https://t.co/p8baOypHxZ,3,Blackpool
134813,Feraz Mustafa,Birmingham,,,2021-01-26,Pointless table - 44% of 9m whilst UK has done 10% of 65m and US 7% of 330m. So both UK and US have vaccinated more people than Israel but are considered inferior. https://t.co/fxs4rGSWM0,1,Birmingham
134840,Kathryn Stanczyszyn,Birmingham,,,2021-01-26,"A terrible, terrible milestone and one of the highest death tolls in the world.Death certificate figures from the ONS are even higher - and we know in 9 out of 10 cases Covid is judged by doctors on those certificates to be cause of death and not just a contributory factor. https://t.co/nMrkB6olc3",0,Birmingham
134705,Rachael Harriott,Belfast,,,2021-01-26,Looking likely summer holidays abroad will be a no go this year.An opportunity for staycations and at home tourism economies to benefit- if restrictions are lifted? https://t.co/IekVqwQJl3,1,Belfast
134946,Homeless Connect,Belfast,,,2021-01-26,We are over the moon to be shortlisted with @nihecommunity and many others for partnership working in response to Covid-19 https://t.co/QAKrp7sDPW,3,Belfast
135309,??????????????,Swansea,South,Wales,2021-01-27,Beautiful ?? https://t.co/8MVc5lL3AI,4,Swansea
135342,??????????????,Swansea,South,Wales,2021-01-27,"Here is a leader @BorisJohnson""A look at New Zealand's approach to COVID-19 after news its borders will stay closed for most of 2021""  https://t.co/qSVutymxUR",2,Swansea
135480,??????????????,Swansea,South,Wales,2021-01-27,Production of the Oxford-AstraZeneca Covid-19 vaccine has resumed at a plant after it was suspended when a suspicious package was received.Wrexham vaccine production resumes after suspect package https://t.co/s1Lp1fuV1m,1,Swansea
135518,??????????????,Swansea,South,Wales,2021-01-27,A salon owner that opened during lockdown and several customers who went there have been fined for breaching coronavirus regulations.Customers seen fleeing salon raided by police in CCTV footage https://t.co/bXaOojKeye,2,Swansea
135377,Lancsiron,Derbyshire,via,NZ,2021-01-27,@CarolineWest_IE Chocolate- the love it may well have led some to obesity thus making them weaker when contracting #Covid19...,3,Derbyshire
135147,Clare Wightman,Coventry,and,Warwickshire,2021-01-27,"'Mistakes could have been avoided if the government had listened to leaders outside Westminster and Whitehall, drawn on a wider range of expertise, and been curious about experience in other countries.' This from @profchrisham ?? https://t.co/QPzYuKAxSv",2,Warwickshire
135516,David O'Brien ????,Wrexham,North,Wales,2021-01-27,Absolutely ?? https://t.co/azdpxtmHrP,3,Wrexham
135382,Sam Smith-Higgins,Cwmbran,Cardiff,Wales,2021-01-27,"Well Dad we fought and fought but getting that coronavirus was a fight a bit too far. Even for us! They told me Monday evening that it wasn't looking good. I begged them to do everything they could - my Dad will surprise you, he's a fighter, I said. https://t.co/pK90Dqs9kl",1,Cardiff
135310,Mike Gapes ?????????,Ilford,Essex,UK,2021-01-27,Well done.@RedbridgeLive https://t.co/4L1RL2SGWH,3,Essex
135496,Elizabeth A E James #Ukraine,Grays,Essex,UK,2021-01-27,Petition: Do not rollout Covid-19 vaccine passports https://t.co/2F6OZedsZd,2,Essex
135288,SHROPSHIRE,Shropshire,(Salop),UK,2021-01-27,Criminals take advantage of coronavirus vaccine roll-out with phishing emails https://t.co/6yyuWlQYgx,2,Shropshire
135511,CAMBRIDGESHIRE,Cambridgeshire,(Cambs),UK,2021-01-27,Coronavirus: AstraZeneca defends EU vaccine rollout plan https://t.co/mwB3BcCMvP https://t.co/3pue8vpgrI,1,Cambridgeshire
135363,Henry Riley,Worcester,Park,Surrey,2021-01-27,"Exclusive interview with City of London Police Commissioner Ian Dyson, on LBC with Nick Ferrari earlier about Economic Crime &amp; Fraud@LBC @CityPoliceCmsr @CityPolice @NickFerrariLBC https://t.co/gRQHsJ8dOw",1,Surrey
135515,Harry Bower,London,and,Lincolnshire,2021-01-27,"By May the majority of pubs, bars and restaurants will have been closed for 6 months with some close to 14 months Hospitality and the arts are staring down the barrel now, unless something changes I would anticipate 50+% of venues going bust by this time next year. https://t.co/lTgTsyZ7v6",1,Lincolnshire
135401,Zahra Mansha,Peterborough,&,Leicester,2021-01-27,We are very lucky to be able to access free lunches once again. These gestures go a long way when working during the pandemic. #gratitude #COVID19 @UHLRebeccaCOO @Leic_hospital https://t.co/2tF3cMKDqd,3,Leicester
135232,Dr G,Belfast,Northern,Ireland,2021-01-27,Good morning sunrise! 'Holywood Skyline' is postcard no 43 for my Arts Council funded project. I paint postcards to send to older people who may be isolated during this time of covid #covid19 #sunrise #holywood #watercolor https://t.co/r8LuFYOasg,1,Belfast
135340,Nigel Watson,Belfast,Northern,Ireland,2021-01-27,USA is doomed (sadly) https://t.co/CbvDW59HKV,2,Belfast
135461,David Phelan,Belfast,Northern,Ireland,2021-01-27,Fully funded* @Microsoft MTA Networking Fundamentals ???Full online learning15 - 19th February 20219am - 5pm each day* Eligibility includes job being negatively impacted by #COVID19 Full info and application via:https://t.co/eMabgwctiX https://t.co/eu6dFqy1n5,1,Belfast
135437,$arah Do-on,E1,&,Essex,2021-01-27,I¡¯ve been fooled by a similar excuse ?? https://t.co/Gf8FbioHbo,1,Essex
135253,Zephs Cafe,Oadby,Leicester,England.,2021-01-27,We also extend our thanks to @KnightsbridgeEA for driving this Amazoning project.@LoveOadby @OadbyTownCentre @RevDerekstweets @NSP55 @homelessleics @MagazineNiche https://t.co/hj3wDuiNy3,2,Leicester
135491,David Powell,Wellington,Somerset,England,2021-01-27,@davidschneider You are such a idiot everyone in the UK knows the risks of Covid-19 it¡¯s prat¡¯s like you that Piss me off the most. China is ok is it why are you not interested in ware it started.,3,Somerset
135202,???????????? ??????????,Bury,St,Edmunds,2021-01-27,"I will be watching this online today via @PeterboroughCC YouTube Channel. Apparently there will be a tribute to my Uncle, Brian Gascoyne, the former Chair of the #HolocaustMemorialDay planning committee, who recently passed away.?https://t.co/PjdOpQkS3l",1,Bury
135325,Matthew Taylor ?? ???? ????,Slough,South,East,2021-01-27,We need more firms to cooperate like this to help increase global vaccine production. https://t.co/NU5YW8aNhj,2,Slough
135407,Julie Ledesma,London,&,Birmingham,2021-01-27,There¡¯s nothing scarier than hearing the PM saying ¡°I¡¯m afraid.....¡± - Literally PTS from #COVID19 briefings. #coronavirus #CovidUK https://t.co/4oSovQQUO9,0,Birmingham
135490,Phil Jones,Wrexham,Wales,,2021-01-27,Keep checking on your neighbours guys it's really important. If you're concerned about someone look on https://t.co/UFlBYpOtnC theyhave a very useful check list which I've used a couple of times.#COVID19 #vulnerable #FreeSchoolMeals #coronavirusuk #mentalhealth #dontgiveup https://t.co/JxT20gJn33,0,Wrexham
135262,Phil Dore ??????????????????,Cardiff,Wales,,2021-01-27,"Well, they know where they can stick that. https://t.co/K9Yf28Wmdj",2,Cardiff
135178,Mike Thomas,Staffordshire,UK,,2021-01-27,Desperately sad that the UK tops the table of countries with the world¡¯s worst #COVID19 death rate. Graphic via @thetimes today.  #Covid19UK #covid #Corona #coronavirusuk https://t.co/20BJv90M0g,0,Staffordshire
135286,Michael Szollosy,Sheffield,UK,,2021-01-27,"Did @BorisJohnson actually just say that now is NOT the time to learn lessons about how to deal with #COVID19?When does he reckon would be? When it's completely too late to save anyone?That's the single stupidest thing he's ever said, in a very impressive CV of stupid. #wato",0,Sheffield
135311,Michael Szollosy,Sheffield,UK,,2021-01-27,"What does Boris Johnson mean when he says he takes full responsibility for the covid19 deaths?If he's telling the truth, then there has to be consequences. 100,000+ dead. If he doesn't resign now, what will be the consequences later?Or is it a completely empty phrase? #PMQs",0,Sheffield
135338,Ben Heyworth ??????????????,Manchester,UK,,2021-01-27,What are you supposed to do if you are a single parent of working age with kids off school for months and months? And you can¡¯t work from home? #COVID19,2,Manchester
135355,????Roy Alexander BSc MInstP???????? ??????,Gateshead,UK,,2021-01-27,Excess deaths graphs compared to preceeding five year average.#SARSCoV2#plandemic #pandemic #COVID19 #Covid_19 #lockdownuk #PCR #PcrFalsosPositivos https://t.co/mWHOf0G3LI,2,Gateshead
135482,Malcolm Newberry,Dorset,UK,,2021-01-27,"It turns out that the ¡®Herd¡¯ consists of wonderful and precious individuals, #CallousTories #Cull https://t.co/tLh04HP5Kg",3,Dorset
135140,Sir Freddie Scovell,Leigh,Surrey,,2021-01-27,"Can someone @BBCNews  with a brain cell,  take this down without delay. Child killing terrorists are *not* veterans FFS. https://t.co/7pwuYPz2fc",1,Surrey
135124,Argaty Red Kites,Doune,Stirling,,2021-01-27,"Today¡¯s Good #Nature News Story: we¡¯ve recorded 100+ #bird species on Argaty. Never had feral pigeons before tho. Less food available in towns due to #lockdown ? In any case, welcome to the clan guys! @BBCCountryfile #coronavirus #wednesdaythought @RSPBScotland @BBCSpringwatch https://t.co/WrC3GUjYnO",1,Stirling
135434,Dean Murray ????????????????????????????????????,Stone.,Staffordshire,,2021-01-27,Just saying.... #COVID19 #CovidUK #heroes https://t.co/OR2cFZC7T5,1,Staffordshire
135135,Fraser Johnston,Falkirk,Scotland,,2021-01-27,Hearing the stories of people who have lost their lives to Covid-19 on @BBCRadioScot this morning reinforces that behind every number is a family grieving in the most difficult of circumstances. Sensitive but important piece this morning @LauraMaxwell16 ??,0,Falkirk
135436,@NorfolkBea@mastodonapp.uk????,Overstrand,Norfolk,,2021-01-27,Hold a public inquiry into the Government's handling of the Covid-19 pandemic #Covid19 - Sign the Petition! https://t.co/Wbemz54YYH,1,Norfolk
135318,Ian ??,Norwich,Norfolk,,2021-01-27,"Another shoutout to @RAF_Luton, never a stone left unturned in keeping the nation safe. Bravo boys ???? https://t.co/0MnI54NbKb",3,Norfolk
135451,Ciaran Smith,Stretford,Manchester,,2021-01-27,All jabbed up ????#vaccine #COVID19 https://t.co/noxQOyO9WY,3,Manchester
135440,MayoManchester,Mayo,Manchester,,2021-01-27,"Delighted to see that Lawrence Hennigan, one of the Directors of @MayoManchester Tourism &amp; Business group has received his #vaccine against #COVID19 - Many thanks to our great @NHSuk ???? https://t.co/62lzo1YzVz",3,Manchester
135398,Alex James,Didsbury,Manchester,,2021-01-27,Our survey says... https://t.co/wcEev6jLZi,1,Manchester
135427,Mary-Anne Parkinson,Chorley,Lancashire,,2021-01-27,Great resource for anxiety and Covid https://t.co/u5kXBXFvM8,4,Lancashire
135399,Matthew Williams,Beckenham,Kent,,2021-01-27,"Headline: Why¡¯s the death toll so high? Firstly, it¡¯s ¡®with Covid¡¯ &amp; 28 days of a positive test. Nevertheless, Immediately it¡¯s ¡®blame Boris¡¯! He didn¡¯t go around spreading it! Country of no accountability. Want a reason? These images say it all #coronavirus #COVID19 #vaccination https://t.co/hoe4wtDyR0",1,Kent
135213,Conor,Belfast,Ireland,,2021-01-27,Spread the European citizens' initiative @Right2Cure and help us collect 1 million signatures. #Covid19 #Right2Cure #NoProfitOnPandemic #PeoplesVaccine https://t.co/85Fw3L3b6K,2,Belfast
135495,Ca¨ªtlin Austin,Belfast,Ireland,,2021-01-27,"I¡¯m very rarely proud of NI, but our rate of first dose vaccination has to my knowledge been outstanding. We have some of the best research scientists in the world, don¡¯t put their hard work to waste. https://t.co/2aoG7qGeo9",1,Belfast
135174,priscilla,chelmsford,Essex,,2021-01-27,He wouldn¡¯t have a bleedin clue https://t.co/fJdmvoOqeM,1,Essex
135388,?????????????? ?????????? (Rob),Essex,England.,,2021-01-27,It feels like some people never want to come out of #lockdownuk They seem scared and have just got stuck in a rut with the new norm. #COVID19,1,Essex
135430,Leeanne Lockley ????????????,Wirral,England,,2021-01-27,@finnigr I suggest #RPLAN pinch this pride ?? a patient newsletter??? @Brettnay69 could I share with @ThinkKidneys for the #COVID19 hub on the #KQuIP website please? https://t.co/8RDN4d5bI0,1,Wirral
135276,Grant Hodnett PT ????,Warrington,England,,2021-01-27,Ok So @GOVUK Have Come Up With #CovidHotels Surely This Should Be For Visitors Or People Coming To Work?? @BorisJohnson @MattHancock Are You Going To Pay For People Then?? My Folks Already Have Isolation Plans And Property To Go To??#COVID19 #Covid_19,0,Warrington
135390,Csaba Kiss,Wakefield,England,,2021-01-27,Love how the UK places countries to red lists. The UK is the worst of them all with Covid-19 #CovidUK #coronavirus #lockdownuk,3,Wakefield
135425,Susie Thoms,Wakefield,England,,2021-01-27,"In my last four night shifts I¡¯ve looked after 7 humans who have attempted to take their own life. Some, sadly successfully. A heartbreaking sign of this time. #MentalHealthMatters #mentalhealth #SuicideAwareness #Covid19UK #COVID19",0,Wakefield
135259,Steve Maddern,Swindon,England,,2021-01-27,An excellent video encouraging uptake of the #COVID19 #vaccination - dispelling myths and encouraging those invited to attend https://t.co/nDzdZIyCTo,4,Swindon
135332,robert machin,Stoke-on-Trent,England,,2021-01-27,Stop this world..i want to get off ???? https://t.co/QJNHn3gShR,2,Stoke-on-Trent
135165,Keeley ?? ????,Stockport,England,,2021-01-27,More than double any other country. Double. For a little island with no land borders to worry about. https://t.co/7K84F3S7YJ,0,Stockport
135235,Steve Phillips,Sheffield,England,,2021-01-27,"@GeorgeAncell @PeterStefanovi2 @jgclarkson Cheers son - very difficult to counter such a compelling piece. Brexit was the only thing Boris had on his mind when he was voted in,as such COVID-19 ,which would and has tested the best governance in the world, found him and his inexperienced cabinet cronies miles off it.Cheers",3,Sheffield
135328,Luke Mettam,Sheffield,England,,2021-01-27,"While in the UK we entered a lockdown too late, our borders are still open, eat out to help out was a poor decision, and the government created a broken test and trace system. Due to this we have had 3.96 million cases and over 100k deaths. #BorisHasFailedTheNation #COVID19",0,Sheffield
135370,ozzie_the_owl_54,Sheffield,England,,2021-01-27,@LeaAmandaCook @TonyJoh36854193 @10DowningStreet You're just a complete total idiot and a very ignorant foolish get...I worked in a manufacturing warehouse most of my entire life and had 2 wear safety glasses ?? to prevent losing any of my eyes ?? mask help the spread of an airborne coronavirus disease which helps transmission,0,Sheffield
135526,Mel????,Sheffield,England,,2021-01-27,Another massive waste of public money by this government #COVID19 #ToryShambles https://t.co/WI5VKQvTUO,0,Sheffield
135170,~Marc~,Salford,England,,2021-01-27,"Another day, another Tory cock-up #BorisHasFailedTheNation #BorisResign https://t.co/xgAvfVpGLE",2,Salford
135198,Steve Connolly ??,Salford,England,,2021-01-27,"Congratulations the north west for doing a fantastic job.Now, stop doing a fantastic job. The southerners need to catch up. https://t.co/SQysBBj0sD",3,Salford
135239,Foundation 92,Salford,England,,2021-01-27,Thank you very much to @OasisMediaCity for their very generous donation this morning! ????They¡¯ve very kindly supplied us with some items for our free COVID-19 support deliveries! ???? https://t.co/eAKyyLgq3U,4,Salford
135343,Rachael Slavin,Rotherham,England,,2021-01-27,Pressures on nature increase the risk of pandemics such as #COVID19. Join me in calling leaders to redefine our relationship with nature to protect people &amp; planet.Discover more: https://t.co/IEuWDbXDto#4Nature4Us@WWF,0,Rotherham
135116,Andrew Leason,Reading,England,,2021-01-27,Blimey..all kicking off over in the land of Tulips and Windmills....Over 150 arrested in the Netherlands after a third night of COVID-19 curfew riots  https://t.co/eLOlFzRiLg,0,Reading
135182,Ufuk Secgin,Reading,England,,2021-01-27,"The U.K. reached yesterday the sad record of 100,000 #COVID19 deaths. These are not just numbers. Behind each number, there is a person with a story. A life extinguished too early. Someone who was loved by someone else. #RestInPeace #ToryCovidCatastrophe #BorisHasFailedTheNation https://t.co/23mZsgpdXl",1,Reading
135393,James Smith,Plymouth,England,,2021-01-27,Well done #Plymouth https://t.co/5IEALniCow,3,Plymouth
135254,Lee Odams,Nottingham,England,,2021-01-27,High time bus drivers were vaccinated at priority key workers mortality rate in our profession too high @LilianGreenwood @NadiaWhittomeMP @AlexNorrisNN @Tom_Randall @JimfromOldham @MattRodda @CharlotteV @HuwMerriman @grantshapps @CommonsTrans @transportgovuk @chhcalling https://t.co/6nznY04aHN,2,Nottingham
135476,Tamar,Nottingham,England,,2021-01-27,"He¡¯s really pretty good so far. Clear, has been given time, and not talking down to people. https://t.co/CQe7m266b2",3,Nottingham
135344,Glen Durrant,Middlesbrough,England,,2021-01-27,Nice talking to the @OfficialPDC this morning Really excited for The Masters this weekend Would love to see a return to form https://t.co/8Q5TcFvq7T,3,Middlesbrough
135169,Amy Coney,Manchester,England,,2021-01-27,I have signed the petition calling for a public inquiry into the UK's response to the coronavirus outbreak.Sign here. https://t.co/CpwCFk9XtA via @march_change#coronavirusuk#COVID19,0,Manchester
135191,Zoe Muldoon,Manchester,England,,2021-01-27,"This was so moving. My grandma was one of the 100,000 people who died with Covid. I¡¯ll never forget having to watch her funeral on my laptop from isolation. She would have been fuming we weren¡¯t all in the pub after, bless her ??Thoughts with those who¡¯ve lost loved ones. https://t.co/cSjhzw6eD3",2,Manchester
135283,Ani Kaprekar,Manchester,England,,2021-01-27,"Move over Netflix, Prime Video. FaceTime with your parents after missing a few days is a real tear-jerker! #UK #COVID19 situation news adding to their worries as we also compare &amp; contrast remarkable #India recovery.",0,Manchester
135137,Prof Tony Wall,Liverpool,England,,2021-01-27,We've had a great response so far - thank you for sharing your articles which have in many cases been conducted and written up under lockdown ???? https://t.co/1hqZZd3H36,3,Liverpool
135361,CAMILLA MANKABADY,Liverpool,England,,2021-01-27,A ¡®straight from the heart¡¯ blog on the importance of the #vaccine from a great colleague. Please read ?? https://t.co/G656RmBg39,3,Liverpool
135397,Natalie Reeves Billing,Liverpool,England,,2021-01-27,"I¡¯m feeling a little defeated at the moment. Book manufacturing costs just doubled overnight and I¡¯ll no longer be making a profit from my hard back books. All #COVID19 related, but another step towards inching #indieauthors out of the market place. #writingcommunity https://t.co/OE9H95SDwV",3,Liverpool
135210,Phil Hackett Artist,Leicester,England,,2021-01-27,L.O.V.E. Art - Online showcase earns DMU artists recognition during Covid-19 https://t.co/Jd47j2qOTq,1,Leicester
135277,Michael Wallage,Derby,England,,2021-01-27,How dare @BorisJohnson tell people like me that we should pull together when people like me have been virtually housebound since last March? We have the worst death rate per head of capita in the WORLD. If you were a toaster I¡¯d take you back ... not fit for purpose.#COVID19,0,Derby
135285,Michael Wallage,Derby,England,,2021-01-27,I drove a 44 tonne truck all my working life. Had my incompetence killed ONE person I¡¯d have found myself in prison.Dithering and incompetence by the government lead by @BorisJohnson has cost 1000¡¯s of lives. @KeithStarmer isn¡¯t it about time he went?#COVID19 #BorisResign,0,Derby
135400,Michael Wallage,Derby,England,,2021-01-27,"What sort of vile degenerate scum would want to bomb a COVID vaccination manufacturer?We live in a very sick, sad world #COVID19 #CoronavirusVaccine #mindlessterrorist",0,Derby
